x;y1;y2
6,78;0,095783899;0,119614444
6,7812;-0,083464692;0,087646778
6,7824;-0,35633621;0,042621074
6,7836;-0,180628285;0,050236701
6,7848;-0,091961861;0,01444356
6,786;-0,28355051;-0,033901563
6,7872;-0,522760439;-0,020243414
6,7884;-0,093283415;0,032428058
6,7896;0,006701591;0,000346747
6,7908;-0,578672629;-0,016129681
6,792;-0,119206354;0,028434116
6,7932;0,148064816;-0,040359951
6,7944;-0,237229128;-0,028002815
6,7956;-0,053630023;-0,01553976
6,7968;0,067578675;-0,028802142
6,798;0,061513937;0,056728058
6,7992;0,02247582;0,037086791
6,8004;0,050616781;0,048673396
6,8016;0,195408668;-0,068137878
6,8028;-0,052029222;-0,23269431
6,804;0,004171086;-0,11533561
6,8052;0,167261775;-0,187957806
6,8064;-0,124819619;-0,219760397
6,8076;-0,055136539;-0,086606061
6,8088;0,083128262;-0,164918146
6,81;0,070535296;-0,144423568
6,8112;0,078098704;-0,0590509
6,8124;0,009707429;0,029623123
6,8136;0,272350494;0,136081669
6,8148;0,362704258;0,153923305
6,816;0,221123742;0,124025624
6,8172;0,328935962;0,064269151
6,8184;0,261903337;0,020863268
6,8196;0,16675767;-0,120912733
6,8208;-0,12749228;-0,106382998
6,822;-0,38399757;-0,087842857
6,8232;-0,108306113;-0,239207975
6,8244;-0,202915936;-0,043151941
6,8256;-0,331672634;0,06227168
6,8268;-0,045477396;-0,036570064
6,828;0,062173569;0,034759257
6,8292;0,056581075;0,076701709
6,8304;0,015025045;0,09901648
6,8316;0,162144591;0,107847735
6,8328;0,176506358;0,178023649
6,834;-0,02447061;0,181563286
6,8352;0,220231469;0,104866857
6,8364;0,128595716;0,163868907
6,8376;-0,21507491;0,095550393
6,8388;0,052383271;-0,012808131
6,84;0,14943333;-0,017533763
6,8412;-0,124865506;-0,086764936
6,8424;-0,092582151;-0,120564406
6,8436;0,190554327;-0,068290217
6,8448;0,090368447;-0,08270001
6,846;-0,317599251;-0,144026589
6,8472;-0,104010863;-0,064697354
6,8484;0,279154553;-0,048229995
6,8496;0,178971775;-0,113203915
6,8508;0,114727231;-0,016470343
6,852;0,111083334;0,039903852
6,8532;0,142141098;0,031949113
6,8544;-0,081960169;0,100222754
6,8556;-0,344496728;0,225807176
6,8568;0,001501636;0,263025679
6,858;-0,079525776;0,114694778
6,8592;-0,412353183;0,048069641
6,8604;-0,035800666;0,04254339
6,8616;-0,036855229;-0,076315019
6,8628;-0,363366981;-0,077891341
6,864;-0,173413862;-0,027608807
6,8652;0,008569944;-0,083832958
6,8664;-0,024545502;-0,129952192
6,8676;-0,035950311;-0,095324
6,8688;0,043426706;0,030923677
6,87;0,148311725;0,068275966
6,8712;-0,007502979;0,073164524
6,8724;-0,161112253;0,144328309
6,8736;-0,1015339;0,15383831
6,8748;-0,285995706;0,149462688
6,876;-0,350440173;0,126233807
6,8772;-0,130416119;0,077373038
6,8784;-0,095712412;-0,034190798
6,8796;-0,262438713;-0,121368304
6,8808;-0,219450859;-0,15571285
6,882;0,165433355;-0,2124939
6,8832;0,09413314;-0,227742168
6,8844;0,031206471;-0,279445592
6,8856;0,288233148;-0,14471614
6,8868;0,15576638;0,010853551
6,888;0,188637711;-0,07548321
6,8892;0,135723438;0,05396504
6,8904;0,169073994;0,179236249
6,8916;0,403994496;0,153636145
6,8928;0,031666939;0,175297526
6,894;0,133336836;-0,012786064
6,8952;0,254879743;-0,070818215
6,8964;-0,276264625;0,021748435
6,8976;-0,366522515;-0,112050369
6,8988;-0,252312863;-0,134138045
6,9;-0,221176999;-0,051437142
6,9012;-0,205333042;-0,025208075
6,9024;-0,036374482;0,005313712
6,9036;0,266465143;0,006216731
6,9048;0,349854346;0,088560655
6,906;0,321806067;0,137141092
6,9072;0,135945635;0,115814454
6,9084;0,157220672;0,091131185
6,9096;0,204889978;0,131208362
6,9108;-0,062875169;0,243616935
6,912;-0,031081301;0,151883592
6,9132;0,084649989;0,016756664
6,9144;-0,066906085;-0,038149844
6,9156;-0,188069618;-0,039168144
6,9168;-0,097230057;0,00115099
6,918;-0,1963408;-0,16850792
6,9192;-0,284944406;-0,233611086
6,9204;0,002176628;-0,115764935
6,9216;-0,047769866;-0,162104672
6,9228;-0,233597964;-0,200628435
6,924;-0,13191804;-0,201702616
6,9252;0,106309512;-0,055656477
6,9264;0,328586845;0,117589096
6,9276;0,101789367;0,008542381
6,9288;0,210919065;0,081639875
6,93;0,421071481;0,240535669
6,9312;-0,059161397;0,138340382
6,9324;-0,13168206;0,046965047
6,9336;-0,110980413;0,03486354
6,9348;-0,358010446;0,095444864
6,936;-0,433556323;0,06770827
6,9372;-0,366425401;-0,077963609
6,9384;-0,146529316;-0,064827507
6,9396;-0,280698807;0,022015159
6,9408;-0,105961828;-0,016548204
6,942;0,220729035;-0,034611367
6,9432;-0,193626898;0,055327375
6,9444;-0,181399361;0,07556293
6,9456;0,048766794;0,10809074
6,9468;0,004157588;0,106588457
6,948;0,045542753;0,021063099
6,9492;-0,005207681;0,075979249
6,9504;0,056281329;0,120882908
6,9516;-0,098181455;0,071067686
6,9528;-0,39666832;0,10041719
6,954;-0,407597086;0,188599516
6,9552;-0,39215436;0,122661321
6,9564;-0,391146146;-0,017170651
6,9576;-0,372581959;-0,05080478
6,9588;-0,250136567;-0,050490807
6,96;-0,097178851;-0,032830902
6,9612;-0,107480452;-0,083740343
6,9624;-0,044843518;-0,15635396
6,9636;0,189925924;-0,073197935
6,9648;0,149640926;0,042400497
6,966;-0,02846205;-0,002025464
6,9672;0,086723787;-0,066861816
6,9684;-0,077380854;0,05106031
6,9696;-0,138551064;0,117195508
6,9708;-0,061655839;0,081190971
6,972;-0,368615523;0,096804719
6,9732;-0,261123396;0,083849956
6,9744;-0,123028578;0,108734352
6,9756;-0,176910363;-0,005908765
6,9768;-0,054635691;-0,147526191
6,978;0,166290071;-0,031936303
6,9792;0,423822315;-0,074231952
6,9804;0,238676229;-0,143635903
6,9816;0,22545961;0,008491335
6,9828;0,362853938;0,015824577
6,984;0,209276478;0,030687868
6,9852;0,434145664;0,234221425
6,9864;0,329213318;0,244767444
6,9876;0,008513943;0,144472199
6,9888;0,244685354;0,258178602
6,99;0,009917911;0,257480721
6,9912;-0,327517766;0,07681931
6,9924;-0,020194455;-0,018757619
6,9936;-0,065128101;-0,085660026
6,9948;-0,121502624;-0,071500045
6,996;0,073345607;-0,144944628
6,9972;-0,063803648;-0,266229225
6,9984;-0,045880088;-0,116119858
6,9996;0,054971087;-0,016981122
7,0008;0,01014107;-0,072950849
7,002;0,139542671;-0,027467977
7,0032;0,215493058;0,11365789
7,0044;0,082971458;0,107633792
7,0056;0,164866173;-0,025536045
7,0068;0,122616965;0,022017679
7,008;-0,037304884;0,114709025
7,0092;-0,017844076;0,123548929
7,0104;-0,155860259;0,001647755
7,0116;-0,108708649;-0,044617183
7,0128;-0,062266791;0,075556301
7,014;-0,120578126;-0,06992206
7,0152;-0,076166593;-0,158750805
7,0164;-0,266252347;-0,053242189
7,0176;-0,176174982;-0,089202237
7,0188;0,062314698;-0,120720959
7,02;0,039419883;-0,084653189
7,0212;0,153542033;-0,082150458
7,0224;0,238699805;-0,175254023
7,0236;0,202381497;-0,107719921
7,0248;0,154797692;0,021803069
7,026;-0,024869214;-0,123063348
7,0272;-0,151349439;-0,078088818
7,0284;-0,123423915;0,151870483
7,0296;-0,226637372;0,120561243
7,0308;-0,269069452;-0,019533769
7,032;-0,1828047;-0,05004922
7,0332;-0,213430669;0,062594972
7,0344;-0,279505138;-0,0080549
7,0356;-0,29469798;-0,164502485
7,0368;-0,189034754;-0,048689065
7,038;0,001785705;-0,085824703
7,0392;0,156709923;-0,18447646
7,0404;0,206679561;-0,108305975
7,0416;0,119170821;-0,068802394
7,0428;0,106876055;0,073520823
7,044;0,041355713;0,130804929
7,0452;-0,223438718;0,158183053
7,0464;-0,257773265;0,296535393
7,0476;-0,213968545;0,194662662
7,0488;-0,29818349;0,138743145
7,05;-0,330578092;0,198557657
7,0512;-0,295188937;0,017795881
7,0524;-0,30494246;-0,068664693
7,0536;-0,310991122;-0,052691134
7,0548;-0,132325115;-0,213879496
7,056;-0,084718629;-0,20240811
7,0572;0,031006108;-0,053783688
7,0584;0,277220035;-0,024077611
7,0596;0,242039281;0,01781317
7,0608;0,233321026;0,007519573
7,062;0,205381282;0,111408887
7,0632;0,055854243;0,208625984
7,0644;-0,016939405;-0,028590528
7,0656;-0,002185021;-0,030256703
7,0668;-0,19376021;0,172056141
7,068;-0,258786361;-0,011095983
7,0692;0,065387485;-0,216639119
7,0704;-0,112604264;-0,106910853
7,0716;-0,077247627;-0,095713894
7,0728;0,117415136;-0,272069538
7,074;-0,187378283;-0,23608654
7,0752;-0,001659234;-0,099716711
7,0764;0,023633542;-0,079134911
7,0776;-0,004013544;-0,031442749
7,0788;0,345684881;0,06851821
7,08;0,181929142;0,165133772
7,0812;0,231588007;0,167951639
7,0824;0,431058686;0,11654147
7,0836;0,060676874;0,175579546
7,0848;-0,046590414;0,161751201
7,086;0,00142778;0,033685814
7,0872;-0,176129258;0,007894518
7,0884;-0,145737987;-0,05978132
7,0896;-0,062917262;-0,166714633
7,0908;-0,225353166;-0,0750285
7,092;-0,146572529;-0,021801948
7,0932;0,109043083;-0,127503586
7,0944;-0,03998175;-0,05869021
7,0956;0,065057681;0,07031827
7,0968;0,221309632;0,016127114
7,098;0,087441923;-0,046874331
7,0992;0,207768472;0,054081043
7,1004;-0,019726812;0,085120569
7,1016;-0,111545133;-0,086641652
7,1028;0,128288256;-0,095479882
7,104;-0,031729477;-0,08160253
7,1052;0,057074113;-0,15947871
7,1064;0,071454383;-0,126141102
7,1076;0,010539262;-0,113737406
7,1088;0,049516752;-0,102044658
7,11;-0,121586258;-0,145950823
7,1112;-0,040466749;-0,12676099
7,1124;0,036218496;-0,083410284
7,1136;0,132304801;-0,270689967
7,1148;0,123310214;-0,255336733
7,116;0,025492724;-0,003408926
7,1172;0,068463042;0,107045994
7,1184;-0,16653708;0,107092425
7,1196;-0,204245817;0,100277563
7,1208;-0,07212615;0,056881561
7,122;0,036577582;0,02946059
7,1232;0,147365277;-0,00259593
7,1244;0,004688433;-0,135802454
7,1256;0,04403751;-0,058755127
7,1268;-0,024439748;-0,067115859
7,128;-0,182403266;-0,248790341
7,1292;-0,072456311;-0,080469006
7,1304;-0,042259885;-0,077348161
7,1316;0,003547831;-0,109979335
7,1328;0,07064909;0,038347818
7,134;0,034135101;-0,068086232
7,1352;-0,04955746;-0,014470419
7,1364;-0,009690998;0,000383338
7,1376;0,02416548;-0,08543478
7,1388;-0,054066211;-0,044842084
7,14;0,024214342;-0,212914134
7,1412;-0,035455564;-0,207542478
7,1424;-0,107630496;-0,071465962
7,1436;-0,079428513;-0,067915992
7,1448;-0,205841762;-0,003397813
7,146;-0,044658598;-0,002097364
7,1472;-0,06039535;0,043250703
7,1484;-0,062209337;0,113243268
7,1496;0,131603349;0,124695706
7,1508;-0,076156312;0,194795505
7,152;0,091052733;0,114914754
7,1532;0,194990135;-0,041020589
7,1544;0,075363552;-0,035658533
7,1556;0,241490828;-0,020160763
7,1568;0,202539522;-0,081833273
7,158;0,216553705;-0,04416262
7,1592;0,11811774;0,026053883
7,1604;-0,015562175;0,034315552
7,1616;0,002707094;0,055192621
7,1628;-0,182416695;0,017558596
7,164;-0,204973279;0,075821705
7,1652;-0,132477213;0,212481202
7,1664;-0,133472548;0,233637988
7,1676;-0,044838903;0,179960657
7,1688;0,0870638;0,10493867
7,17;0,035824955;0,059230597
7,1712;-0,003851233;-0,137091144
7,1724;0,087811811;-0,28942893
7,1736;0,169448511;-0,188731727
7,1748;0,305051821;-0,183833963
7,176;0,217878259;-0,119933254
7,1772;0,138248268;0,000619857
7,1784;0,213088188;-0,031536509
7,1796;0,089718065;0,02439847
7,1808;-0,074050588;0,063031495
7,182;-0,079865099;0,011878909
7,1832;-0,061241377;-0,036183239
7,1844;-0,134573625;-0,020003022
7,1856;-0,074226336;0,008739556
7,1868;0,097651238;-0,10919671
7,188;0,058280431;-0,137712983
7,1892;0,101333409;-0,160744836
7,1904;0,21210162;-0,163042118
7,1916;0,16672446;0,025889117
7,1928;0,221051301;-0,002237633
7,194;0,194301989;-0,053571202
7,1952;0,151524896;0,116414699
7,1964;0,195145808;0,154896864
7,1976;0,026923383;0,07396994
7,1988;-0,078337115;0,034068866
7,2;-0,008280258;-0,008516217
7,2012;-0,050815568;0,010311142
7,2024;-0,155800515;0,093218836
7,2036;-0,096970152;0,101108386
7,2048;-0,00574659;0,143273521
7,206;0,003960614;0,151167888
7,2072;0,061713026;-0,023140403
7,2084;-0,021929893;-0,077505213
7,2096;0,039316858;-0,0169073
7,2108;0,137437042;-0,136840959
7,212;0,102011747;-0,219739205
7,2132;0,26206395;-0,123263836
7,2144;0,231605658;-0,077710469
7,2156;0,129689515;-0,060889544
7,2168;0,15210494;-0,088348088
7,218;0,136045323;-0,156231391
7,2192;-0,019274403;0,011114575
7,2204;-0,108413201;0,062222143
7,2216;0,031274684;-0,119047432
7,2228;-0,033634881;0,086685178
7,224;-0,027964966;0,265110113
7,2252;0,087507798;0,000698587
7,2264;0,011876955;-0,055643213
7,2276;-0,002799835;0,083050733
7,2288;0,005955398;-0,064292404
7,23;0,036056836;-0,163835306
7,2312;-0,053155765;0,017724482
7,2324;-0,042861041;-0,025221102
7,2336;0,11306652;-0,271566822
7,2348;0,07836647;-0,181227722
7,236;0,157413006;-0,004519981
7,2372;0,178462823;-0,079998527
7,2384;0,057450194;-0,069408381
7,2396;0,167353479;0,02913194
7,2408;0,063398918;0,155855651
7,242;-0,196686339;0,205429871
7,2432;0,068528708;-0,009857117
7,2444;0,041698863;0,029277075
7,2456;-0,135712645;0,137506221
7,2468;0,15333178;0,000789234
7,248;0,095730013;-0,022579411
7,2492;0,127978378;0,002675154
7,2504;0,294469453;0,082331745
7,2516;0,224497119;0,006256876
7,2528;0,320694468;-0,131214619
7,254;0,213530611;-0,016056725
7,2552;0,128663747;0,050658555
7,2564;0,165126573;0,036218595
7,2576;0,098646304;-0,099000182
7,2588;0,119356412;-0,026373771
7,26;0,148598094;0,292125307
7,2612;0,188893883;0,164088632
7,2624;0,076209116;0,069758837
7,2636;0,018011854;0,259407598
7,2648;0,081096551;0,289005608
7,266;0,171934971;0,241445627
7,2672;0,231706458;0,106569049
7,2684;0,138764804;0,034566679
7,2696;0,098381532;0,102610675
7,2708;0,05631055;0,111733419
7,272;0,028417001;-0,037805409
7,2732;-0,069037365;-0,187440466
7,2744;-0,171423924;0,01616783
7,2756;-0,165660777;0,164227401
7,2768;-0,189303271;-0,104049222
7,278;-0,173598138;-0,03984451
7,2792;-0,217865777;0,348256988
7,2804;-0,120655664;0,297853493
7,2816;-0,070780069;0,11123125
7,2828;-0,024050416;0,192967719
7,284;0,339329662;0,223511617
7,2852;0,372645161;0,03619564
7,2864;0,354343142;-0,090572922
7,2876;0,331765765;-0,088252814
7,2888;0,080655073;-0,233366202
7,29;0,029334755;-0,282222416
7,2912;-0,098683282;-0,082431124
7,2924;-0,203976578;-0,074616055
7,2936;-0,129902874;-0,074096218
7,2948;-0,100954521;0,187326505
7,296;-0,104302444;0,271446186
7,2972;-0,003130393;0,201626629
7,2984;0,146821311;0,29957963
7,2996;0,101490594;0,311138757
7,3008;0,159706955;0,132950009
7,302;0,163023303;-0,037088198
7,3032;0,094615518;0,043601181
7,3044;0,130974779;0,096601676
7,3056;0,023022224;-0,206081098
7,3068;0,03246301;-0,172119465
7,308;-0,060167781;0,102845915
7,3092;-0,080998797;0,012192234
7,3104;-0,052590455;-0,17814358
7,3116;-0,167281409;-0,12447261
7,3128;-0,042758206;0,200994938
7,314;-0,034383452;0,184617938
7,3152;-0,06404417;-0,003318039
7,3164;-0,075618991;0,093611935
7,3176;0,009124096;0,109848013
7,3188;0,024203679;0,179186877
7,32;-0,113962013;0,139411282
7,3212;0,096893414;0,152337158
7,3224;-0,06177828;0,23182697
7,3236;-0,168286634;-0,043122743
7,3248;0,07401544;-0,020863516
7,326;-0,034526186;-0,099218962
7,3272;-0,018223819;-0,398121295
7,3284;-0,037339633;-0,263254474
7,3296;-0,017634396;-0,179143131
7,3308;0,056461418;-0,09409273
7,332;-0,022589199;-0,024391612
7,3332;0,137285778;-0,091288493
7,3344;0,191833301;0,00535113
7,3356;0,147765174;0,217611306
7,3368;0,238764401;0,235448469
7,338;0,198374795;0,068134355
7,3392;0,136721417;0,247020489
7,3404;0,161613483;0,245244791
7,3416;0,124011744;-0,013911474
7,3428;-0,029904574;-0,013529205
7,344;0,001014421;-0,144815173
7,3452;0,165646206;-0,22482292
7,3464;-0,004736863;-0,169410406
7,3476;-0,076589048;0,023050908
7,3488;0,067433989;0,112112654
7,35;0,093495709;-0,048049881
7,3512;0,035894971;0,241295029
7,3524;-0,121995179;0,305723438
7,3536;0,013888633;-0,048853583
7,3548;0,040053257;-0,003122372
7,356;-0,256480393;0,119499178
7,3572;-0,045240798;0,160191487
7,3584;0,080235686;0,086979964
7,3596;-0,145055225;-0,047696145
7,3608;0,031992832;-0,053793482
7,362;0,109653622;-0,028305267
7,3632;0,031415772;-0,02130371
7,3644;0,308540557;-0,154114174
7,3656;0,25495971;-0,11212756
7,3668;0,013589698;0,061664815
7,368;0,138207485;0,077460162
7,3692;0,035010214;0,099614312
7,3704;-0,08416007;0,111862806
7,3716;-0,054540594;0,332256349
7,3728;-0,167792466;0,296860376
7,374;-0,046297064;-0,043397672
7,3752;0,149578148;0,157629742
7,3764;0,188180332;0,320946394
7,3776;0,210069767;0,099689619
7,3788;0,160308479;0,095422203
7,38;0,27003166;0,214404596
7,3812;0,326262121;0,011414321
7,3824;-0,00126908;-0,164715091
7,3836;0,070698642;-0,043896491
7,3848;0,259346691;-0,052233839
7,386;-0,039670951;-0,081572959
7,3872;-0,083888272;-0,081854849
7,3884;-0,021878693;-0,07286334
7,3896;-0,015997959;0,052824396
7,3908;0,021193446;0,143855102
7,392;-0,16017069;0,290870002
7,3932;-0,038601933;0,185985049
7,3944;0,202079683;0,047325858
7,3956;-0,060304961;0,284256486
7,3968;-0,065871075;0,262707134
7,398;0,347811074;0,012739861
7,3992;0,252233872;-0,188616287
7,4004;0,2157443;-0,213064073
7,4016;0,341980124;-0,110725782
7,4028;-0,017800547;-0,278016477
7,404;-0,150866854;-0,320214777
7,4052;-0,271373442;-0,074477626
7,4064;-0,41130043;0,097775796
7,4076;-0,272006442;-0,050992014
7,4088;-0,327008272;-0,195708266
7,41;-0,206637699;0,121459397
7,4112;-0,012632448;0,179205523
7,4124;-0,005665616;-0,068355468
7,4136;0,036758939;0,044092714
7,4148;0,183423808;0,110342368
7,416;0,316711065;0,037169385
7,4172;0,301435285;0,066894271
7,4184;0,380650582;-0,045695491
7,4196;0,34663661;-0,162311463
7,4208;0,1006424;-0,058496901
7,422;0,002537351;0,087733585
7,4232;-0,006751343;0,037626412
7,4244;-0,060058608;-0,164004965
7,4256;-0,087334051;-0,020421323
7,4268;-0,10706418;0,253672674
7,428;-0,186775889;0,015853339
7,4292;-0,07891525;-0,186694751
7,4304;0,007418416;-0,000326166
7,4316;-0,108185643;0,120994741
7,4328;-0,041282748;0,1004087
7,434;0,091505873;-0,080109668
7,4352;0,153941803;-0,147743125
7,4364;0,086779363;0,007608596
7,4376;0,075782958;-0,060168036
7,4388;0,108556605;-0,188962486
7,44;-0,117276729;-0,200195564
7,4412;-0,100557169;-0,124285738
7,4424;-0,063998958;-0,011969513
7,4436;-0,155662899;-0,117688674
7,4448;0,013352155;-0,136569856
7,446;0,017705632;-0,069467614
7,4472;0,032933808;-0,137048704
7,4484;0,04305263;-0,032720785
7,4496;-0,011220545;-0,006272054
7,4508;-0,015468361;-0,026302421
7,452;-0,084694791;0,08262137
7,4532;0,089636132;0,074930812
7,4544;-0,087288051;0,114231774
7,4556;-0,134327186;-0,008888425
7,4568;0,208292594;-0,086713944
7,458;-0,125418138;0,079098118
7,4592;-0,144489302;-0,06599797
7,4604;0,10045936;-0,068665451
7,4616;0,005568474;0,115642158
7,4628;0,150190771;-0,088653993
7,464;0,074746168;-0,183880232
7,4652;0,122561365;0,045296189
7,4664;0,274224052;0,070763546
7,4676;0,033630788;-0,074044042
7,4688;0,004020609;-0,032189091
7,47;-0,026802722;0,127136592
7,4712;-0,051069261;0,226413434
7,4724;0,115520629;0,175959265
7,4736;-0,028739885;0,165439608
7,4748;-0,144225274;0,185532157
7,476;-0,041020298;0,132527296
7,4772;-0,156646526;0,131008774
7,4784;-0,134850332;-0,050170816
7,4796;-0,025687604;-0,201908798
7,4808;-0,20695018;-0,120101252
7,482;-0,193433214;-0,087653827
7,4832;-0,145791269;-0,201427989
7,4844;-0,250394365;-0,225663848
7,4856;-0,190183669;0,086074531
7,4868;-0,218959494;0,14229709
7,488;-0,100344759;-0,018637009
7,4892;0,016277672;0,140563012
7,4904;-0,126111802;0,226260754
7,4916;0,050709066;0,20978184
7,4928;0,018785267;0,119921293
7,494;-0,243258993;-0,064953875
7,4952;-0,061745126;-0,076432332
7,4964;-0,026698247;-0,079561725
7,4976;-0,077558026;-0,125782138
7,4988;0,106201482;-0,080507749
7,5;0,016452144;-0,007135103
7,5012;-0,009594955;-0,093924329
7,5024;0,060038211;-0,150510555
7,5036;-0,124602602;0,021889452
7,5048;-0,14984198;0,09320061
7,506;-0,074991767;0,043285017
7,5072;-0,03786412;-0,017033525
7,5084;0,011396408;-0,030784359
7,5096;0,114179756;-0,022885366
7,5108;0,200826003;-0,023418594
7,512;0,038078795;0,001312164
7,5132;-0,003667509;-0,167249772
7,5144;0,004544619;-0,109991126
7,5156;0,003554154;0,073760772
7,5168;0,153168164;-0,116983499
7,518;0,120223675;-0,146076791
7,5192;-0,021704412;-0,048894258
7,5204;-0,219153738;-0,004217347
7,5216;-0,172291568;0,024615144
7,5228;-0,145687286;-0,10879558
7,524;-0,299015135;-0,036928126
7,5252;-0,086955468;0,140284221
7,5264;0,099798685;-0,059629091
7,5276;0,145051991;-0,233711715
7,5288;0,053234542;-0,071994741
7,53;0,004799638;0,080700878
7,5312;0,099974248;0,139139877
7,5324;-0,046893585;0,071924082
7,5336;-0,061627323;0,124032023
7,5348;-0,020818395;0,190755468
7,536;-0,122258689;-0,058800967
7,5372;-0,041052602;-0,175126845
7,5384;0,006123994;-0,228829144
7,5396;-0,249163026;-0,21730457
7,5408;-0,290150289;-0,159735394
7,542;-0,052079054;-0,247749507
7,5432;-0,156741431;-0,147968449
7,5444;-0,130364327;-0,096080558
7,5456;0,032127639;-0,018494951
7,5468;0,089589069;0,070169096
7,548;0,319167822;-0,050190137
7,5492;0,252492393;0,076746468
7,5504;0,335900423;0,151606445
7,5516;0,493347626;-0,061221236
7,5528;0,164393416;-0,097063085
7,554;0,044351235;-0,08252902
7,5552;-0,083202567;-0,167793721
7,5564;-0,156351706;-0,191878645
7,5576;-0,119920653;-0,213462969
7,5588;-0,348242445;-0,136471124
7,56;-0,107525361;0,015861173
7,5612;0,087890644;-0,021673477
7,5624;-0,126882349;-0,046738694
7,5636;0,022286721;0,051400745
7,5648;0,06021512;0,11251173
7,566;-0,108638786;0,139750316
7,5672;-0,049432291;0,105881689
7,5684;-0,10503861;0,108924468
7,5696;-0,052444393;0,085051162
7,5708;0,077930018;0,012334764
7,572;-0,165096653;0,097151326
7,5732;-0,143910275;0,039065724
7,5744;-0,072467397;-0,068800185
7,5756;-0,312337321;0,01001526
7,5768;-0,164815778;-0,074939329
7,578;-0,130968899;-0,157950812
7,5792;-0,329784849;-0,132829712
7,5804;0,027897673;-0,09634424
7,5816;0,164895807;-0,040840041
7,5828;-0,111539165;-0,095688262
7,584;0,130049488;0,026564642
7,5852;0,179151102;0,182491916
7,5864;-0,066246828;-0,022634975
7,5876;-0,031330076;-0,036210027
7,5888;-0,195412543;0,158609743
7,59;-0,180654162;0,052173745
7,5912;-0,173079831;-0,027268146
7,5924;-0,294314163;-0,003504581
7,5936;-0,091211617;-0,064005095
7,5948;-0,078849617;-0,17556708
7,596;0,077182117;-0,250535702
7,5972;0,257744879;-0,193487847
7,5984;0,168336509;-0,215389287
7,5996;0,17674238;-0,102626628
7,6008;0,069886137;0,078230568
7,602;0,005252499;-0,054900597
7,6032;-0,092410563;-0,039567387
7,6044;-0,216738231;0,144958195
7,6056;-0,146520925;0,120435772
7,6068;-0,049467105;0,060475785
7,608;-0,165748006;0,119802152
7,6092;-0,245411647;0,154403931
7,6104;0,18485792;0,078948552
7,6116;0,093612561;-0,055779213
7,6128;-0,198163858;-0,136030322
7,614;0,130766183;-0,155348905
7,6152;-0,17289105;-0,223656265
7,6164;-0,409715376;-0,165157206
7,6176;-0,162978486;-0,128998189
7,6188;-0,308068037;-0,162508247
7,62;-0,203357233;-0,064165316
7,6212;0,03022275;-0,113767797
7,6224;-0,005329665;-0,139242182
7,6236;-0,053840167;-0,072261407
7,6248;-0,056908384;-0,09316192
7,626;-0,065813127;-0,002670373
7,6272;-0,121434929;0,043958238
7,6284;0,01903804;-0,063333386
7,6296;0,193636963;-0,111300733
7,6308;0,198381577;-0,082006458
7,632;0,254226389;-0,091769156
7,6332;0,088694755;-0,120499251
7,6344;0,001760329;-0,117897568
7,6356;0,200253106;-0,103628921
7,6368;-0,061873372;0,011937238
7,638;-0,042945725;0,116674639
7,6392;0,204565554;0,080153076
7,6404;-0,057619924;0,067695876
7,6416;0,12135454;0,038428215
7,6428;0,222921697;0,050326229
7,644;0,055882899;0,108500543
7,6452;0,129573758;0,114699432
7,6464;-0,163146156;0,19044553
7,6476;-0,299655284;0,117035008
7,6488;-0,235689407;-0,009950171
7,65;-0,251275959;-0,022921691
7,6512;-0,151667556;-0,081475476
7,6524;-0,208910309;-0,078921511
7,6536;-0,129066196;-0,147661174
7,6548;-0,011152723;-0,175828272
7,656;-0,072944054;-0,049479614
7,6572;0,001003667;-0,073479284
7,6584;0,120440313;-0,015061537
7,6596;0,132053244;0,108867232
7,6608;0,145796733;0,069346117
7,662;0,173940875;0,136661219
7,6632;0,051205318;0,191942316
7,6644;0,044215803;0,133386125
7,6656;0,085497742;0,148718343
7,6668;-0,241483128;0,108304638
7,668;-0,371498894;0,019046025
7,6692;-0,072316962;-0,021993314
7,6704;-0,122443746;-0,043672508
7,6716;-0,441010916;0,008969467
7,6728;-0,330813518;0,048701853
7,674;-0,16520019;0,016654307
7,6752;-0,159575413;0,030252039
7,6764;-0,043901504;0,069747446
7,6776;0,101171432;0,101993638
7,6788;0,378049502;0,129736164
7,68;0,498685523;0,058366215
7,6812;0,390641291;0,026435245
7,6824;0,302738195;0,144986011
7,6836;0,028174969;0,215757835
7,6848;-0,209322104;0,129674618
7,686;-0,33372734;0,133140177
7,6872;-0,524209917;0,295584797
7,6884;-0,434877192;0,11983475
7,6896;-0,220603998;-0,050244406
7,6908;-0,250982331;0,033332103
7,692;-0,199922043;-0,06248223
7,6932;-0,041761515;0,000569257
7,6944;-0,003948587;0,009955109
7,6956;0,032451077;-0,073690315
7,6968;0,014745401;0,023737377
7,698;0,008811284;0,008951873
7,6992;0,072946723;0,00985077
7,7004;-0,118108532;-0,027836381
7,7016;-0,231931032;0,086380262
7,7028;-0,074247466;0,155523685
7,704;-0,149072176;-0,098049328
7,7052;-0,158195314;-0,061349209
7,7064;-0,049686404;-0,006120557
7,7076;-0,036353781;-0,087797108
7,7088;0,030675509;-0,119629046
7,71;0,016697077;-0,180070894
7,7112;0,103268224;-0,040157212
7,7124;0,166388813;0,100408034
7,7136;0,235690563;-0,017367451
7,7148;0,362462084;-0,139881779
7,716;0,265099646;0,042744375
7,7172;0,09776756;0,116662399
7,7184;-0,030013242;-0,057924256
7,7196;0,05149377;0,035360963
